KEGG	S8.4.Gut	S8.5.Gut	S8.2.Gut	S8.3.Gut	S9.80.Gut	S9.79.Gut	S9.77.Gut	S9.78.Gut	S9.76.Gut	S10.54.Gut	S10.55.Gut	S10.52.Gut	S10.53.Gut	S10.51.Gut	S11.104.Gut	S11.105.Gut	S11.101.Gut	S11.103.Gut	S11.102.Gut	S12.28.Gut	S12.26.Gut	S12.27.Gut	S12.29.Gut	S12.30.Gut	S13.83.Gut	S13.81.Gut	S13.85.Gut	S13.82.Gut	S13.84.Gut	S14.8.Gut	S14.7.Gut	S14.10.Gut	S14.9.Gut	S14.6.Gut	S15.106.Gut	S15.109.Gut	S15.108.Gut	S15.107.Gut	S15.110.Gut	S16.32.Gut	S16.35.Gut	S16.34.Gut	S16.31.Gut	S16.33.Gut	S17.88.Gut	S17.87.Gut	S17.89.Gut	S17.90.Gut	S17.86.Gut	S18.15.Gut	S18.14.Gut	S18.13.Gut	S18.11.Gut	S18.12.Gut	S19.38.Gut	S19.39.Gut	S19.37.Gut	S19.40.Gut	S19.36.Gut	S20.91.Gut	S20.93.Gut	S20.92.Gut	S20.94.Gut	S20.95.Gut	S21.59.Gut	S21.60.Gut	S21.56.Gut	S21.57.Gut	S21.58.Gut	S22.111.Gut	S22.113.Gut	S22.112.Gut	S22.115.Gut	S22.114.Gut	S23.45.Gut	S23.43.Gut	S23.42.Gut	S23.41.Gut	S23.44.Gut	S24.19.Gut	S24.18.Gut	S24.17.Gut	S24.20.Gut	S24.16.Gut	S25.117.Gut	S25.116.Gut	S25.118.Gut	S25.120.Gut	S25.119.Gut	S26.49.Gut	S26.47.Gut	S26.48.Gut	S26.50.Gut	S26.46.Gut	S27.97.Gut	S27.96.Gut	S27.100.Gut	S27.99.Gut	S27.98.Gut	S28.65.Gut	S28.64.Gut	S28.62.Gut	S28.61.Gut	S28.63.Gut	S29.23.Gut	S29.22.Gut	S29.24.Gut	S29.21.Gut	S29.25.Gut	S30.70.Gut	S30.68.Gut	S30.69.Gut	S30.66.Gut	S30.67.Gut	S31.122.Gut	S31.124.Gut	S31.125.Gut	S31.123.Gut	S31.121.Gut	S32.71.Gut	S32.73.Gut	S32.72.Gut	S32.75.Gut	S32.74.Gut
ko04626	39217.7	35516.35	46468.6	49224.83	38043.98	74048.36	87857.46	141990.88	96074.74	33093.22	35981.66	35976.28	55680.28	27574.53	33066.66	17284.36	31783.44	31466.56	20725.39	28988.45	51229.7	40619.17	25055	46606.63	25245.87	23391.22	22707.22	25463.09	31827.53	41714.56	35692.96	30690.38	51150.75	29346.22	30156.16	27284.31	22177.03	22320.25	26008.12	36797.03	34581.2	51843.99	41093.2	36417.2	37853.86	40631.15	43521.65	36122.64	31683.35	30304.28	30697.92	43188.56	27269.35	31245.92	43015.64	40874.82	39452.14	50879.44	44811.1	61314.25	40607.81	42808.7	43369.04	48913.37	34448.18	30109	33131.5	31318.11	29203	39445.31	51177.75	35046.94	33656.39	34957.6	40539.25	49645	41227.12	34196.45	44100	26968.25	46309.39	51846.25	30714.36	31239	28189.69	36306.39	23993.23	37072.39	41189.39	21804.78	30284.62	17113.69	41851.93	19528.38	14803.56	17471.01	17843.13	17612.2	36499.97	46925.25	21612.19	27967.09	17613.51	16691.18	42528.68	56761.99	95346.93	17096.43	49344.83	90757.29	27087.2	40858.5	27373.4	15718.43	14864.5	29513.24	28408.47	29513.6	41167.62	34970.41	38757.09	23499.04	30185.92	18882.08
ko05200	10066.56	7767.03	11332.53	11014.6	10564.62	22561.67	28833.83	47251.97	31118.64	8624.83	11154.79	7741.24	9647.65	7130.1	6869.21	4190.39	7820.86	6060.46	4774.63	6878.75	13915.3	11077.86	6982.75	14131.97	8215.95	9510.58	6141.64	6636.49	8810.41	15239.67	13791.44	6165.67	12691.18	8778.51	7974.87	6418.96	5730.56	6190.36	7778.99	8108.03	8917.28	10781.36	8860.28	8472.06	9556.67	10703.47	11109.97	9250.33	8457.03	7848.66	7972.45	11242.12	6976.32	8193.91	12912.57	10945.08	10330.33	13490.11	11559.1	15471.22	9945.83	10602.55	11153.9	12720.78	9411.01	9627.66	9009	9654.59	8105.5	10415.9	13623	9189.36	8227.8	9197.37	10724	12870	10648.03	9466.55	11500.5	8186	11802.83	13506.5	8625.17	8594.33	7275.86	8404.51	5545.98	9139.71	8735.95	5529.16	4064.59	4449.65	12867.13	5584.71	4297.66	7624.52	7578.55	5699.29	5472.19	11469.39	5793.49	6838.09	5494.57	4497.58	11121.91	14395.69	26856.74	3844.01	14984.05	27203.71	7261.95	12617.96	5737.47	5007.6	3680.01	7030.83	9019.81	5571.5	12566.5	9160.41	9814.4	5252.74	6947.49	4199.48
ko00312	3054	3962.5	2843.25	3888.25	2944.14	2127	1254	33.15	1499.57	3871.1	1099.28	1750.18	578.05	2094.86	1176.56	990.43	1430.43	867.14	965.72	2407.62	2881.15	3369	1871.29	5354.35	656.21	1036.86	590.57	975.68	1941.29	190.23	1699.15	865.83	660.45	1154	1396.35	1469.57	1806.43	1003.43	1340.24	3761	2410.14	7768	4746.14	4546.28	1332	2216	1426	1172	769	1202.25	634.5	1909	927.5	1456.25	1793.29	1204.29	1431	1447.72	1315.3	1379.79	2364.99	2861.46	2212	1581.39	700	352	1459.5	892.07	919	1363.06	1544	902.43	1449.57	648.33	1980.25	2099.5	1139.43	1130.61	1939	862.25	2675.25	1910.75	1664	1270.5	871.33	1247.17	1200	1299	913	1201	2685	1196.14	3222	705.85	860.01	546.42	557.84	678.14	680.29	2930.56	1490.43	735.86	793.43	637.29	3661	3887.85	10965.38	473.67	2155.95	1839.86	430	727.43	1141	787.84	307.89	1404.14	338.64	393	689.24	2382.29	332.43	494.43	48	359.14
ko05020	114.84	17.17	77.67	34.16	431.14	8523	13000	23204.15	13409.07	224.57	340.64	134.73	542.69	530.05	173.72	307.1	63.93	153.14	103.89	449.87	128.65	128.67	230.29	243.51	323.38	397.68	176.57	242.01	333.29	1027.9	2112.48	915.83	715.52	500	280.35	236.07	201.6	145.43	390.74	1214.01	296.14	34.17	33.14	153.36	72.5	80.83	56.33	94.5	230.67	218.5	191.56	240.56	138.99	220.62	269.29	240.29	246	251.22	199	97.22	240.11	300.69	212.2	171.14	30.5	82.5	22.5	736.96	67	155.66	278.25	142.43	84.75	156.02	205	156.5	189.43	292.36	56	119.5	147.5	191.5	198.5	178.5	101	121.34	253.83	129.67	174.83	55.5	101.7	84.31	242.83	280.35	166.84	454.66	487.27	198.14	93.68	366.39	221.26	245.03	130.1	103.29	377.24	533.68	530.41	365.09	421.78	656.19	174.16	1129.35	142.58	285.43	394.6	177.48	277.31	270	1542.99	121.79	272.1	156.75	28	33.81
ko05143	7664	6354.5	9638.5	9724.82	8681.48	12191.84	15237.99	23350.82	15977.74	3358.05	2128.64	5841.21	11610.8	4198.22	5730.03	2987.51	8041.93	5941	3000.04	6132.72	9923.15	7414.33	3967.46	11128.18	2804.05	1487.34	3589.23	3473.35	4850.6	3324.51	3922.24	5904.18	7108.52	4273.18	6152.84	5592.23	4040.59	4080.6	4098.25	6020.01	6591.64	8446.66	7234.64	5783.02	8633.84	8464	9554	8129.66	7051	6557.82	6846.72	9299.06	6128.67	6609.46	8119.79	9075.29	9246.16	11512.39	10908.1	15250.72	9520.11	9196.53	11006.2	11514.64	6832	4172.17	6329.5	4988.14	5613.5	9644.1	12261.75	8064.93	8195.55	8192.35	8568	10832.5	9259.6	7084.19	9569.5	3602.5	9807.66	10434	5275.84	5944.5	3211.67	6073.97	4135.52	5997.34	6874.48	3732.32	5263.03	1994.82	5932.82	2122.37	1608.01	1482.66	797.28	1818.16	8348.34	6156.84	2435.08	3674.7	2202.61	2000.63	6913.74	9251.18	15117.57	2499.25	5213.96	7674.02	3157.85	4265.02	4771.25	1902.93	1917.29	5570.12	2285.64	6169.98	2068	5774.24	4291.33	3618.93	1309.98	2876.48
ko00523	25625.54	29312.52	29813.27	36029.35	21684.06	33471.68	32845.82	49250.43	36304.85	26108.44	28510.19	27858.68	33453.12	18902.3	22537.86	11701.67	17609.15	20005.42	17570.26	17036.42	31499.75	23783.34	15781.13	30730.17	22272.26	22112.83	15499.16	19111.88	21812.44	34895.89	27127.91	18212.36	23848.82	20991.54	18048.66	17994.68	13660.44	15245.57	18184.57	28024.63	21630.42	44281.34	32313.42	29743.57	20510.68	21954.98	23799.98	19662.32	17186.02	16374.64	16301.82	23510.22	14351.6	16813.18	27626.1	22771.45	21314.32	28117.28	23574.2	32744.11	22256.12	24091.31	24208.56	26374.95	21506.35	23195.33	19648.5	22113.78	18164	21578.27	27489.5	19651.15	18204.78	19071.3	22159.25	27010.5	21837.83	19706.37	23228	21150.25	27376.57	29908.75	19738.68	18951.82	24769.02	24000.95	18350.02	26386.05	27920.59	19308.64	22425.64	14959.08	27683.62	19796.29	14726.87	15547.6	17806.46	15703.24	22203.83	37484.98	19959.77	23131.18	15840.89	17696.45	30959.75	38880.24	59502.77	14606.68	30283.63	70061.05	21461	31469.95	17330.48	14289.17	11577.73	20220.7	22675.72	19329.31	29784.96	30465.22	33283.23	18208.07	26012.96	17179.4
ko00520	203795.16	244810.58	242408.33	298955.01	181193.08	536109.29	684066.16	1135760.24	706349.35	214659.98	244085.16	217619.15	304974.08	153185.18	179987.84	96918.23	144511.7	172653.76	126584.8	153574.51	231315	179401.34	124917.84	279005.83	170788.82	156372.27	122705.46	149651.31	162152.7	259808.99	194366.71	159512.3	275170.83	156118.27	136283.87	139103.34	109530.2	120333.94	144699.54	247302.66	177916.14	367398.29	268347.14	241355.64	163203.29	171803.42	186259.92	154022.71	136561.08	129292.17	127300.48	183325.47	114342.31	134261.08	205555.66	175105.6	170370.21	226758.54	189367.2	259580.13	179358.86	196441.98	197885.75	208744.85	164218.44	182804.3	152184.5	177445.8	140692	177704.22	221260	151376.2	151698.04	150867.16	167271.25	210014	169209.44	149046.41	180773	149359.25	213754.96	218345.25	142762.29	143615.31	185611.85	202706.21	148090.79	201802.31	242421.61	135042.92	173226.54	104946.76	190576.84	129402.87	98537.87	123197.52	109248.33	118610.47	181485.29	287261.12	131353.99	178724.46	114530.74	114729.7	233077.37	288951.22	416596.76	104567.36	231189.29	544612.09	175406.16	262018.57	145411.92	96971.34	95807.68	169861.89	183331.18	149378.57	244124.56	194614.03	260314.27	132119.38	147506.13	118778.47
ko00521	44845.22	51429.36	52229.86	62956.15	37926.48	80680.44	90616.09	144213.37	96667.24	48488.82	55149.41	48628.68	60555.96	32704.3	39060.96	20865.12	29937.73	35798.8	29440.9	30284.63	55079.4	41340.64	28212.16	55114.76	39903.26	40800.5	27750.68	33476.92	38399.5	62689.87	46105.73	31997.91	48615.57	36743.13	31028.45	30595.78	23953.55	27528	33307.87	51185.13	38163.59	77547.42	56530.09	51618.68	35875.19	38362.89	41613.64	34246.56	30071.36	28682.87	28550.19	41046.18	25181	29743.2	47321.74	39484.69	36928.56	49163.89	40876.85	56225.44	38310.18	42617.7	41336.75	45597.54	36772.45	41204.02	33917	41135.07	31996.25	37764.62	47741.5	33981.98	31655.07	33224.52	38440.75	46942	38010.7	34406.74	40581.75	36359.75	47669.31	51277	33689.19	33122.75	41097.36	41448.9	32162.21	44717.25	47805.37	31161.37	36979.35	25456.53	47649.76	32254.92	25119.65	29865.97	30921.09	27823.86	37565.87	66150.53	33490.27	39129.01	27287.22	28980.13	52120.11	65002.5	101440.72	24146.21	55838.32	122477.36	36093.88	53292.83	30174.39	23759.66	20096.73	35703.69	39357.4	32184.13	56264.68	49285.62	55724.98	30673.79	40695.93	28101.84
ko05146	19	153	20	111	44	79	17	30	34	99.5	138.5	55	59	45	97	72.5	16	61	105	69	31	40	70	25	236.33	246.5	53.67	139.33	181.5	304.5	133.5	59	289.5	134.5	44.86	11	10	67	72	2	6	0	0	16						58	41	45	20	22	56	5	1	30	0	6	5	0	5	0	109	551	61	382	238	160	44	70	22	105	15	15	2	28	4	26	0	17	7	22	1	26	61	41	21	0	18	89	9	30	28.67	186.17	250.5	50.5	3	75	10	28.5	16	18	71.17	362.84	296.21	6	67.5	297	7	14	28	35.47	4	57.5	12	3	10	0	3	14	19	0
ko05145	585.88	70.19	133.69	67.12	459	37	51	4	51	92.19	43	79.31	37.31	543	90.62	145.69	21	221	132.69	404	142	123.69	256	137.62	934.69	1624.74	788.5	587.31	838	2722.69	3988.31	782	924.31	828	306	215	252.69	159	599	14	76.5	30.19	43.5	140.5	59	58.31	50.31	79.5	421.69	175	144.5	166.5	64	59	869	356.5	197.5	226.5	160	108.5	57.5	198	102.5	196	93	139	25.5	50	14	88.31	372	51	40	129	50	78	160	354	31	263.5	104	72	226.5	171	312.69	517.69	714.31	1033.69	328.31	96	179.19	161.19	709.81	393	256.31	1024.19	1760	660	16	384.31	101.31	275.19	174.69	121.5	330.93	1079.31	946.08	133	739.81	2148.91	314.62	2223.89	261.31	963.9	48.31	251.38	945.69	347	262.19	137	262.69	333.24	91	84.69
ko00052	82977.2	100169.35	100937.6	123154.29	68153.86	228065.88	296452.19	496426.55	305210.41	90932.46	111498.72	86954.42	119597.21	56842.79	70155.17	39247.44	62135.52	70721.98	49444.67	56364.4	96186.1	72188.9	49101.01	108874.91	70302.31	67103.12	48982.96	59797.17	61353.69	105891.02	74968.63	57683.28	149988.73	63063.28	55775.63	53699.06	42513.67	51844.93	61581.76	99036.49	73511.14	147301.97	108402.14	96635.93	68592.88	71781.65	79396.65	64821.62	57985.35	51638.99	52855.05	73801.85	47300.12	55713.99	80829.18	72051.06	69406.12	94901.53	78617.5	110334.26	72541.07	81002.32	81447.01	87410.21	68670.38	76777.57	63660	80588.23	59296.5	73335.73	92328.25	62644.52	61197.95	63286.94	68429.75	87244	70967.97	63018.84	76265.5	64371.25	87644.37	88297.25	57705.88	59840.48	72998.3	79851.5	58941.29	76219.61	94381.63	50571.24	69118.76	42218.57	73510.39	49166.54	38737.04	59293.57	41520.57	49891.6	67745.01	115904.91	51060.98	70614.79	48454.67	44797.92	87698.25	105885.24	155080.14	40249.71	105296.84	232693.03	70213.01	103837.7	57293.4	36411.46	39673.54	69681.52	75891.81	56897.74	116660.29	72799.32	103977.55	50873.62	46613.86	46088.44
ko00053	28473.68	34229.34	34079.84	42181.71	23741.56	133263.93	189953.11	326838.92	193033.52	31657.54	23554.63	24153.45	39124.47	19389.8	18110.36	10682.82	18874.44	19578.34	12830.24	19616.96	26224.45	22615.12	12934.79	35315.33	16432.11	16526.71	11736.47	15181.53	16205.9	26939.11	22880.79	19710.04	68440.02	18922.62	18314.55	17446.68	13430.72	15187.94	18513.01	48033.67	24905.01	49069.91	35537.51	31504.7	23883.18	24354.41	25852.66	22046.57	19521.34	17259.14	18267.11	24563.23	16579.75	20955.26	24055.05	23463.32	23523.57	30791.73	27169.75	37231.06	26524.48	32309.38	27668.42	28308.12	20780.27	19208.2	19903.5	26924.8	17755.75	25840.02	30684	20787.69	19755.09	21244.25	22080.25	29851	24706.91	20166.16	26497.25	14703.75	29373.32	28318	16869.68	17438.74	16655.98	21067.46	16371.2	20958.54	23820.1	12280.89	17844.35	9675.57	15578.3	11111.34	9964.95	11920.78	11233.94	11953.91	18896.27	31483.93	12627.53	17252.41	10991.41	9729.24	26416.18	31997.96	41496.1	12247.44	20401.2	40805.39	16416.9	22892.31	15775.41	9760.82	13548.4	18158.26	14906.46	16717.48	37747.82	19216.21	21334.42	12509.08	14188.96	10141.89
ko00051	86966.72	112791.36	99894.61	130598.34	65261	425513.97	586196.7	1006853.34	597427.44	117124.98	115390.28	106253.51	143987.09	63545.75	78523.89	43243.92	58138.89	82139.6	60647.98	64280.93	87364.7	73483.47	49954.81	111717.09	78097.24	76929.88	53748.06	66556.85	69656.77	112157.11	76167.56	70870.89	142066.68	66911.5	54061.36	59676.94	46107.32	52207.92	66198.97	134496.42	76656.17	172147.39	120794.67	109112.27	60600.22	66451.89	69424.64	56307.03	49016.36	46575.81	45208.39	67367.05	42109.11	54059.69	74322.37	62559.67	59636.03	81165.2	66340.15	93165.11	74396.89	88945.92	75316.32	75375.97	59831.3	70564.34	57648.5	82013.08	54092.25	64912.97	78314	54155.64	56270.86	53571.17	60600.5	79280.5	61185.03	56145.14	68464.75	65539.5	83759.03	80471.25	55497.72	54481.94	78758.14	84054.15	68739.3	84036.63	96601.93	57698.31	92544.03	51805.27	68795.2	58505.71	50046.28	58159.83	51866.51	56887.13	80645.66	145743.39	65003.01	80640.17	53404.56	56313.83	96623.29	125502.63	160684.79	51861.42	99787.92	225586.9	67279.11	94043.22	63209.89	44873.51	44641.64	76060.78	70406.08	61473.89	125485.29	88950.63	104869.67	59946.45	63324.34	55071.55
ko00401	22181.86	21625.18	25817.68	28493.28	21114.68	47181.18	57821.81	94574.57	62361.93	20186.5	22826.47	20580.58	29588.63	15587.55	18788.61	10257	15918.08	17870.06	12217.64	16208.37	28429.4	22258.01	14225.41	27908.71	17213.44	17650.05	13792.42	15606.91	19185.74	30639.04	21569.65	17130.35	28136.88	17019.02	16306.38	14926.25	12233.55	13125.01	15337.11	22243.76	19429.06	32824	24973.06	22682.98	19820.68	21590.32	22853.32	18942.82	16618.68	16082.64	15965.69	22953.23	14230.96	16564.92	24493.89	21678.24	20675.82	26831.49	23099.2	31176.52	20290.59	22577.56	22584.93	25320.84	18642.85	17731.82	17923	18227.56	15854	20498.7	26526.25	18315.08	17662.19	18055.36	21626	26282	21396.25	18444.49	23105	16243	25091.32	27961	17275.18	16984.34	17130.18	20378.11	14910.36	22092.71	23685.93	12964.64	14968.55	10347.88	24796.46	12036.14	9082.22	12755.99	13336.27	11718.38	18946.37	28510.42	12627.03	16461.68	10945.44	10579.26	23528.2	29910.28	54340.28	9820.1	28833.97	59478.85	16418.67	25020.49	15005.57	9830.56	8602.42	17103.16	17918.02	15714.81	25388.15	19078.27	22984.82	13752.86	20421.46	10916.45
ko00400	132020.98	147202.74	155325.24	183808.04	115565.82	267587.24	331019.22	544092.9	354469	110445.09	131583	112336.55	164627	86136.52	101916.04	55537.99	86810.54	97884.88	65821.92	89014.84	153608.7	119470.04	77804.32	154634.47	96233.45	95580.66	76433.63	87438.12	104278.09	168347.43	118580.45	94300.27	147276.04	93743.14	88239.24	81030.13	67380.82	71840.13	83361.97	141817.68	112695.72	223841.5	164179.72	147166.42	110586.74	117589.76	127087.26	105324.76	93145.74	87998.27	87518.86	124896.76	77693.1	90069.19	133490.88	118023.12	113227.76	147651.36	126585.1	170817.54	110947.52	121976.07	123548.68	138168.42	103909.24	104889.96	98643	103488.6	89092.5	114256.21	145789.5	100619.54	97369.53	99954.77	116774	144257	116643.24	100210.88	125115.5	89285	140478.76	152288.5	93469.74	92746.34	95244.07	113484.21	85701.48	120734.72	134295.3	70552.02	90245.9	58342.14	133673.78	65488.52	48535.93	72557.32	76120.58	63330.14	103429.96	153914.2	69246.28	91702.72	60003.08	56356.7	135178.91	170007.74	290324.33	52937.6	159870.52	344572.36	93154.7	144652.52	83562.26	53085.29	48766.13	94421.68	103285.16	86069.02	144176.35	104277.67	131784.04	75830.08	118479.78	59189.15
ko04020	19	153	20	111	1	79	17	30	2	55	53	24	22	14	56.5	33.5	3	44	17	1	1	0	0	4.5	156	91	40	92	94	97.5	21.5	22	79	84	3	0	1	49	12											58	41	45	20	22	35	0	1	25	0						109	556	61	394	221	160	44	70	22	105	0	0	0	10	0	26	0	0	0	9	0	0	6	30	0	0	0	78	1	20	23.17	60.17	114	8	2	40.5	19	11	22	19.5	0	57.5	0	1.5	0						0	3.5	0	0	3	6.5	25	12.5	0	1.5
ko00350	53845.56	49880.53	64741.53	68358.11	57042.46	115800.29	144885.68	234891.16	155563.5	34088.91	46200.29	47299.66	82424.99	32937.29	44413.03	24274.53	42585.03	43097.1	27150.57	42173.24	70936.4	56306.02	33133.35	75024.12	32003.59	26363.03	32231.82	33055.78	43404.91	51948.8	49773.91	43889.39	84722.84	37840.56	40825.17	37483.8	31645.26	30242.33	32333.45	60834.43	47567.51	73322.24	57150.01	49998.6	52430.54	56400.22	61088.97	50045.71	43945.03	42575.67	42543.01	61097.71	38454.25	44587.89	57443.8	56347.09	55142.71	69511.88	62985.05	84656.73	56965.77	56816.09	62390.68	66931.94	44843.29	37079.47	44278	46215.85	39613.25	57090.67	71921	48978.78	48838.85	48276.86	56414.75	69926	56723.29	47560.05	61240.75	37625.75	63703.96	69498	41768.04	41731.52	33087.87	45692.49	33498.59	46921.11	52761.31	31691.67	42605.54	25238.8	56709.89	26132.47	19290.78	23475.22	22157.23	21835.81	54803.18	61150.7	29578.64	34595.86	22563.85	23472.15	57364.48	68827.59	136524.53	25013.91	77571.23	130643.6	30119.53	48719.15	36946.22	21029.67	20977.47	40064.38	34150.47	41655.42	69663.7	50408.14	46245.4	31788.41	26961.38	26394.76
ko00480	89346.94	86595.22	107614.72	116049.78	92000.34	215551.39	283232.24	469031.02	301154.27	50762.26	73871.88	67017.87	118193.05	53104.87	66547.68	36636.95	70609.1	61578.36	38523.84	65963.2	113439	90454.7	53649.32	118825.83	51182.27	41358.79	49723.05	51556.89	66408.18	76818.25	77426.67	67872.23	86941.28	60035.43	67065.67	57477.86	49342.22	48295.34	52683.03	90196.95	79599.22	124726.33	96637.22	86030.04	85746.39	92058.78	98838.28	82212.61	72217.72	69369.22	69617.06	98478.81	62201.7	71098.79	97527.44	92712.3	90827.61	115078.42	103482.5	140065.8	89984.3	89164.03	103047.53	110514.8	76251.36	68022.16	74027	74034.45	66276.5	93568.53	118136.25	80466.6	78155.11	80238.37	92324.5	112957	92908.12	77486.18	99702.5	58927.5	103470.61	110947	68798.89	67730.35	53846.54	72174.48	48437.45	79209.97	84529.75	47838.72	63336.13	36288.3	93665	38368.17	27312.18	38130.53	31999.32	32432.47	77700.24	85857.56	41719.73	52754.96	35644.4	31870.04	91255.87	104918	214339.46	35765.33	113546.19	199885.03	51831.36	84544.56	55473.03	31140.06	31672.62	61260.57	60414.52	63600.19	100273.58	72497.99	75510.59	45182.22	32292.33	36433.66
ko00643	13477.18	13490.84	16854.34	18178.89	11888.12	5589.09	2498.24	303.97	4861.31	6026.1	9473.31	7889.43	12166.4	5764.88	7285.41	4039.03	10117.36	6838.14	4712.6	7151.21	16450.55	12552.67	6451.5	12223.49	4349.6	3651.09	5652.8	5300.53	7342.5	6046.58	8794.55	7087.35	5630.12	7988.18	9742.02	7698.91	6319.14	6684.7	6866.4	11247.24	11074.75	19361.75	14665.25	12384.9	13479.34	13675.41	15554.66	12821.41	11311.34	9951.82	10769.67	14262.73	9241.96	10349.86	12668.83	14021.08	13280.91	16791.86	15654.35	21606.33	12082.39	12469.92	14064.76	16433.78	10708.25	7497.17	10321.5	8427.57	9232.25	13345.03	17500.75	12142.11	10805.97	12121.06	13519.25	17133.5	14449.78	11539.05	15228.75	8548.75	15547.66	16656	9440.34	9717	4729.68	6920.64	5738.68	7608.18	7838.64	5289.57	7819.84	4951.05	11948.98	4585.72	3718.93	5008.85	4363.94	3678.05	9225.74	10431.31	5828.92	5316.65	4476.13	3945.42	10827.97	12002.19	27643.31	3754.42	18024.13	26587.89	4408.67	6070.24	6306.66	3903.95	2516.55	6522.94	5637.62	7679.48	11927.91	9860.57	6577.8	5207	2091.98	4389.71
ko00642	12829.7	10092.85	15374.6	15117.78	14129.78	40039.76	55295.23	93076.3	58166.65	4725.39	7178.37	10857.19	18635.38	6961.1	10254.88	5072.2	11266.36	9503.82	6530.27	9728.51	17083.55	12901.85	6980.83	17744	5562.76	3565.7	6641.15	6194.51	8763.64	7762.61	13371.71	10560.68	9371.76	8808.01	10026.78	9314.04	7323.55	6714.62	7142.73	10902.6	11096.03	13771.09	11504.53	9600.29	13337.01	13728.4	15344.65	12750.74	11465.35	10520.23	10897.12	15128.85	9666.28	10725.02	13417.49	14390.08	14157.24	17513.19	16555.65	22598.19	14362.64	13039.56	16096.16	17350.03	10801.59	6902.66	10397	9209.83	9130.25	14526.78	18996.25	12739.61	12541.22	12551.1	13958.5	17649	14624.11	12221.47	15287.75	8831	15531.24	17053.75	9794.01	10216.51	6744.02	9895.3	7357.68	9292.2	10912.28	7941.23	10358.91	5717.9	11702.63	6650.23	4801.42	4714.82	4032.79	4669.06	13891.85	13032.96	7150.23	7745.32	5401.46	6229.6	13321.95	15078.71	29326.26	6316.44	16338.76	24374.87	5497.32	10135.42	8172.15	5289.48	4002.96	9268.95	5835.63	10387.81	11348.59	14265.4	9511.5	7581.46	2486.97	6940.89
ko00640	117143.02	112263.76	137729.01	149713.57	113940.2	316935.58	408483.39	681623.3	433738.58	98822.26	118646.26	115522.94	169964.76	80543.38	102829.51	52495.43	90668.45	94743.92	67920.9	89568.65	151900.75	119455.71	74803.9	155557.97	79642.45	68916.9	70319.01	78352.56	94903.99	125830.31	103226.82	94849.81	131808.52	87104.18	86736.86	82874.96	65945.41	67831.85	76135.6	112768	104381.52	166876.18	128967.52	115159.29	107056.08	116145.74	123664.24	102074.92	88700.76	86503.34	85968.97	124117.57	77261.45	88821.68	124421.13	115736.85	112136.92	144342.85	126521.3	172447.68	112742.84	118716.14	126071.71	138175.35	99334.22	89139.33	95958	90486.19	84089.5	113174.12	145338	100195.95	98800.95	98429.15	115867.75	142255.5	115305	97825.6	124662.5	86092.25	134256.17	146876.75	91150.58	90765.48	91397.44	108897.04	78070.48	108778.06	128635.28	75114.34	97634.08	57936.52	124616.58	68094.49	50685.72	60827.63	59501.92	57677.84	113536.93	149086.96	72197	90075.26	57632.91	59388.41	127192.15	163455.78	285827.04	58099.93	151639.72	308696.04	86221.69	125809.19	83488.74	53887.14	46840.79	91515.38	91948.86	87752.98	130872.11	113756.59	128701.11	74006.41	77079.76	65162.94
ko00720	157476.72	149140.11	185698.86	199847.17	153779.86	387783.43	495889.86	823802.92	532175.67	120613.36	162638.9	139842.51	211518.67	102354.16	129187.52	68786.69	118873.04	120635.14	81914.91	113891.19	210166.7	163248.89	102349.34	204327.65	111970.02	107754.95	94433.93	103734.56	131785.22	181636.73	141173.27	118549.65	173671.51	116617.87	117419.35	104930.84	87699.19	91595.12	103705.55	152139.19	140462.34	222358.68	171628.34	154826.61	145867.93	159171.89	169867.89	140132.07	122238.11	118536.89	118354.45	169781.32	105547.11	121604.44	172623.72	158941.62	152958.57	197228.38	172341.8	233159.45	150923.77	155647.77	168996.22	187680.67	135717.9	126805.82	131325	132243.03	116754.5	153760.51	197828.25	136887.54	131453.7	134854.04	160352.25	194119	158353.26	135163.11	170898.5	118024.75	181135.82	201752.75	125130.43	124090.99	114766.61	140058.49	100851.68	144420.94	161987.7	93392.14	113752.54	73385.39	178203.03	84948.59	62092.02	89542.3	84916.01	76661.71	137507.28	188084.11	89335.86	114314.13	76846.03	73433.04	169999.18	208907.19	397880.88	70099.04	218287.08	424733.04	110683.86	168219.63	105023.64	67212.64	60604.15	117942.35	124219.03	111767.61	188547.1	141828.27	161220.8	93893.1	110877.21	77892.21
